customer_id,Last_Order_Date,Frequency,Monetary,Total_Profit,Recency,R_Score,F_Score,M_Score,RFM_Score,Segment,customer_name,gender,age,city,region_id,signup_date,customer_segment
CUST-05795,2024-11-06,1,4325.0,1692.6200000000001,653,2,2,4,224,At Risk,Shaurya Saxena,Male,30,Ahmedabad,REG-01,2024-04-11,Consumer
CUST-05796,2025-11-20,3,7182.75,3053.55,274,3,5,5,355,Loyal Customers,Atharv Aggarwal,Male,32,Panaji,REG-01,2021-03-26,Consumer
CUST-05797,2023-09-10,1,844.1,279.87,1076,1,2,1,121,Lost Customers,Vivaan Mehta,Male,68,Ahmedabad,REG-01,2023-04-02,Consumer
CUST-05798,2023-05-01,1,2852.05,1050.8400000000001,1208,1,2,3,123,At Risk,Advaith Rao,Male,31,Mysore,REG-03,2020-07-26,Consumer
CUST-05799,2026-06-19,1,3163.0,1301.09,63,5,2,3,523,Potential Loyalists,Karan Das,Male,39,Kolkata,REG-04,2026-05-14,Consumer
CUST-05800,2026-01-09,3,5927.3,2270.05,224,4,5,5,455,Champions,Aarav Joshi,Male,26,Asansol,REG-04,2023-08-30,Consumer
CUST-05801,2025-03-04,1,3465.6,1773.97,535,2,2,3,223,At Risk,Suresh Shah,Male,37,Ranchi,REG-04,2023-04-24,Consumer
CUST-05802,2025-12-07,2,3826.7,1438.51,257,3,4,4,344,Loyal Customers,Krishna Choudhury,Male,31,Guwahati,REG-06,2024-02-17,Consumer
CUST-05803,2026-05-02,1,1192.0,485.67,111,4,2,1,421,Potential Loyalists,Simran Gupta,Female,29,Ahmedabad,REG-01,2025-09-19,Consumer
CUST-05804,2026-03-20,1,3154.3,1059.29,154,4,2,3,423,Potential Loyalists,Aditi Menon,Female,54,Chandigarh,REG-02,2025-06-10,Consumer
CUST-05805,2025-02-06,1,2599.4,923.81,561,2,2,3,223,At Risk,Vikram Gupta,Male,46,Ahmedabad,REG-01,2024-07-24,Consumer
CUST-05806,2025-10-27,1,2399.15,1009.59,298,3,2,2,322,Hibernating,Vivaan Bose,Male,35,Agartala,REG-06,2025-01-16,Consumer
CUST-05807,2025-07-19,1,3198.0,1355.97,398,3,2,3,323,Hibernating,Avani Patel,Female,18,Pune,REG-01,2022-09-12,Consumer
CUST-05808,2026-06-11,1,1408.0,449.18,71,5,2,1,521,Potential Loyalists,Diya Das,Female,30,Panaji,REG-01,2026-06-02,Small Business
CUST-05809,2026-02-20,1,3249.0,1318.05,182,4,2,3,423,Potential Loyalists,Ayaan Trivedi,Male,63,Chandigarh,REG-02,2022-07-17,Consumer
CUST-05810,2024-01-13,3,6295.25,2677.31,951,1,5,5,155,Can't Lose Them,Pranav Joshi,Male,31,Kochi,REG-03,2021-05-11,Consumer
CUST-05811,2026-08-11,2,6863.6,2468.23,10,5,4,5,545,Champions,Myra Aggarwal,Female,46,Agartala,REG-06,2024-08-06,Small Business
CUST-05812,2024-04-21,2,2640.7,1000.03,852,1,4,3,143,Can't Lose Them,Aarohi Joshi,Female,49,Panaji,REG-01,2021-08-20,Small Business
CUST-05813,2026-08-13,1,1779.1,802.52,8,5,2,2,522,Potential Loyalists,Ayaan Saxena,Male,36,Chennai,REG-03,2026-05-28,Consumer
CUST-05814,2023-03-06,1,2365.7,891.64,1264,1,2,2,122,Lost Customers,Riya Trivedi,Female,24,Lucknow,REG-02,2023-02-08,Small Business
CUST-05815,2026-07-20,2,4983.6,1966.55,32,5,4,4,544,Champions,Ananya Gupta,Female,18,Ahmedabad,REG-01,2022-10-09,Consumer
CUST-05816,2025-02-01,4,8174.3,3065.1,566,2,5,5,255,At Risk,Kabir Bhat,Male,41,Kochi,REG-03,2021-07-30,Consumer
CUST-05817,2026-05-23,5,17641.05,5631.07,90,4,5,5,455,Champions,Nikhil Singh,Male,25,Gurgaon,REG-02,2025-12-22,Consumer
CUST-05818,2025-12-21,1,1395.1,591.27,243,3,2,1,321,Hibernating,Nikhil Iyer,Male,35,Nagpur,REG-01,2024-09-02,Consumer
CUST-05819,2026-02-19,2,4182.65,987.84,183,4,4,4,444,Champions,Vivaan Saxena,Male,20,Hyderabad,REG-03,2024-10-10,Consumer
CUST-05820,2025-09-14,1,1825.05,840.27,341,3,2,2,322,Hibernating,Shaurya Kulkarni,Male,31,Cuttack,REG-04,2025-02-09,Small Business
CUST-05821,2025-07-17,1,3526.15,1099.27,400,3,2,3,323,Hibernating,Kabir Sharma,Male,34,Ludhiana,REG-02,2022-08-02,Consumer
CUST-05822,2023-10-26,1,2144.6,894.07,1030,1,2,2,122,Lost Customers,Tanvi Bhat,Female,36,Shillong,REG-06,2022-09-03,Consumer
CUST-05823,2026-05-20,2,3835.75,1582.8799999999999,93,4,4,4,444,Champions,Neha Deshmukh,Female,21,Ahmedabad,REG-01,2023-09-20,Consumer
CUST-05824,2025-06-15,1,2429.15,970.04,432,3,2,2,322,Hibernating,Anand Deshmukh,Male,47,Kanpur,REG-02,2021-12-20,Consumer
CUST-05825,2025-04-27,1,2857.5,1087.69,481,2,2,3,223,At Risk,Shreya Kapoor,Female,27,Bilaspur,REG-05,2025-01-21,Corporate
CUST-05826,2026-02-28,1,2084.2,865.25,174,4,2,2,422,Potential Loyalists,Kabir Shah,Male,18,Shillong,REG-06,2026-01-31,Consumer
CUST-05827,2023-09-24,1,1230.0,453.66999999999996,1062,1,2,1,121,Lost Customers,Pranav Rao,Male,32,Imphal,REG-06,2020-07-17,Consumer
CUST-05828,2026-05-09,1,1495.0,688.27,104,4,2,1,421,Potential Loyalists,Sunita Bose,Female,34,Gwalior,REG-05,2026-04-15,Consumer
CUST-05829,2026-01-10,1,3541.55,1321.0700000000002,223,4,2,3,423,Potential Loyalists,Riya Pillai,Female,35,Ahmedabad,REG-01,2024-07-23,Consumer
CUST-05830,2025-11-03,1,3749.2,1070.6399999999999,291,3,2,4,324,Hibernating,Ira Chopra,Female,48,Bangalore,REG-03,2025-02-24,Consumer
CUST-05831,2022-10-28,1,2527.0,1029.44,1393,1,2,2,122,Lost Customers,Advaith Das,Male,31,Vadodara,REG-01,2021-07-19,Consumer
CUST-05832,2023-12-09,1,2659.0,1191.3000000000002,986,1,2,3,123,At Risk,Avani Das,Female,32,Lucknow,REG-02,2021-10-19,Consumer
CUST-05833,2026-08-07,1,2913.5,1257.82,14,5,2,3,523,Potential Loyalists,Reyansh Nair,Male,21,Bangalore,REG-03,2026-07-16,Small Business
CUST-05834,2024-02-09,1,2420.2,776.15,924,1,2,2,122,Lost Customers,Manish Nair,Male,43,Ludhiana,REG-02,2020-11-30,Small Business
CUST-05835,2025-09-13,5,10521.65,3639.92,342,3,5,5,355,Loyal Customers,Angel Trivedi,Female,36,Shillong,REG-06,2022-07-29,Consumer
CUST-05836,2024-07-25,7,17272.9,6100.66,757,2,5,5,255,At Risk,Myra Rao,Female,29,Ludhiana,REG-02,2021-12-07,Consumer
CUST-05837,2025-06-16,1,1957.0,800.23,431,3,2,2,322,Hibernating,Reyansh Patel,Male,18,Bangalore,REG-03,2025-02-24,Consumer
CUST-05838,2024-04-25,2,2163.0,684.39,848,1,4,2,142,Can't Lose Them,Kavya Iyer,Female,49,Nashik,REG-01,2023-10-27,Consumer
CUST-05839,2025-09-28,1,4006.1,1737.15,327,3,2,4,324,Hibernating,Dhruv Choudhury,Male,20,Kochi,REG-03,2025-05-29,Consumer
CUST-05840,2025-11-03,2,7382.8,2706.1200000000003,291,3,4,5,345,Loyal Customers,Deepika Menon,Female,27,Lucknow,REG-02,2025-05-03,Consumer
CUST-05841,2026-08-08,5,12943.95,4438.29,13,5,5,5,555,Champions,Abhishek Mishra,Male,37,Visakhapatnam,REG-03,2020-09-03,Consumer
CUST-05842,2026-06-29,1,2651.65,990.6,53,5,2,3,523,Potential Loyalists,Myra Saxena,Female,20,Imphal,REG-06,2026-06-23,Small Business
CUST-05843,2025-04-23,1,2543.15,1005.63,485,2,2,2,222,Hibernating,Amit Choudhury,Male,18,Noida,REG-02,2023-08-07,Corporate
CUST-05844,2026-01-07,3,7653.1,2876.56,226,4,5,5,455,Champions,Aarohi Pandey,Female,18,Mysore,REG-03,2024-10-06,Small Business
CUST-05845,2026-06-17,2,5098.15,2313.26,65,5,4,4,544,Champions,Vikram Das,Male,41,Chandigarh,REG-02,2023-03-06,Consumer
CUST-05846,2026-02-02,2,3430.5,1209.54,200,4,4,3,443,Loyal Customers,Rohan Kumar,Male,28,Delhi,REG-02,2024-05-12,Consumer
CUST-05847,2024-10-02,2,3426.0,1611.65,688,2,4,3,243,At Risk,Kavya Mukherjee,Female,66,Vadodara,REG-01,2020-07-28,Small Business
CUST-05848,2025-08-04,2,8862.25,2983.08,382,3,4,5,345,Loyal Customers,Krishna Aggarwal,Male,23,Raipur,REG-05,2020-07-26,Corporate
CUST-05849,2024-06-13,1,3781.05,1628.23,799,2,2,4,224,At Risk,Advaith Iyer,Male,23,Kanpur,REG-02,2021-12-21,Consumer
CUST-05850,2024-07-24,1,1428.05,489.14,758,2,2,1,221,Hibernating,Riya Bhat,Female,27,Trivandrum,REG-03,2024-04-05,Consumer
CUST-05851,2024-05-19,1,2840.7,913.15,824,2,2,3,223,At Risk,Shaurya Malhotra,Male,36,Indore,REG-05,2023-05-14,Consumer
CUST-05852,2024-01-14,1,4027.2,1427.54,950,1,2,4,124,Can't Lose Them,Ira Deshmukh,Female,28,Ahmedabad,REG-01,2021-01-11,Small Business
CUST-05853,2024-05-30,3,10506.7,3684.27,813,2,5,5,255,At Risk,Suresh Mukherjee,Male,40,Chandigarh,REG-02,2020-11-26,Consumer
CUST-05854,2026-07-26,1,1794.0,614.73,26,5,2,2,522,Potential Loyalists,Shaurya Menon,Male,23,Lucknow,REG-02,2026-03-18,Consumer
CUST-05855,2026-03-28,4,12574.7,4724.38,146,4,5,5,455,Champions,Swati Reddy,Female,18,Kochi,REG-03,2023-01-26,Consumer
CUST-05856,2025-09-04,3,4981.3,1926.33,351,3,5,4,354,Loyal Customers,Simran Rao,Female,18,Trivandrum,REG-03,2021-12-17,Consumer
CUST-05857,2025-09-17,1,3712.0,1249.93,338,3,2,4,324,Hibernating,Angel Mukherjee,Female,18,Trivandrum,REG-03,2022-07-05,Consumer
CUST-05858,2025-12-19,1,1042.0,276.01,245,3,2,1,321,Hibernating,Aadhya Verma,Female,28,Nagpur,REG-01,2024-08-06,Consumer
CUST-05859,2026-08-18,2,1351.0,614.73,3,5,4,1,541,Potential Loyalists,Aanya Rao,Female,30,Indore,REG-05,2025-12-01,Consumer
CUST-05860,2026-06-28,1,2508.0,1132.34,54,5,2,2,522,Potential Loyalists,Ishaan Pandey,Male,27,Patna,REG-04,2025-01-07,Consumer
CUST-05861,2024-05-29,3,8259.45,3344.57,814,2,5,5,255,At Risk,Atharv Sharma,Male,47,Bangalore,REG-03,2021-01-01,Corporate
CUST-05862,2026-08-17,1,2016.0,974.12,4,5,2,2,522,Potential Loyalists,Pranav Mukherjee,Male,47,Ujjain,REG-05,2024-10-16,Consumer
CUST-05863,2025-10-05,1,1024.65,417.36,320,3,2,1,321,Hibernating,Rajesh Mukherjee,Male,30,Mumbai,REG-01,2021-05-09,Consumer
CUST-05864,2025-04-28,1,986.1,319.4,480,2,2,1,221,Hibernating,Kavya Bose,Female,18,Jaipur,REG-02,2023-11-18,Consumer
CUST-05865,2026-08-13,6,16957.35,5496.96,8,5,5,5,555,Champions,Manish Reddy,Male,27,Pune,REG-01,2025-09-26,Corporate
CUST-05866,2026-08-06,3,6700.35,2815.88,15,5,5,5,555,Champions,Preeti Bose,Female,27,Nashik,REG-01,2023-10-05,Corporate
CUST-05867,2025-06-07,1,3393.55,1253.12,440,3,2,3,323,Hibernating,Pari Saxena,Female,26,Howrah,REG-04,2023-12-12,Consumer
CUST-05868,2025-08-28,2,2967.0,1040.94,358,3,4,3,343,Loyal Customers,Myra Malhotra,Female,26,Visakhapatnam,REG-03,2022-08-18,Consumer
CUST-05869,2025-12-29,1,1634.0,533.58,235,3,2,1,321,Hibernating,Anika Kumar,Female,26,Nagpur,REG-01,2024-08-08,Corporate
CUST-05870,2026-07-11,2,4406.7,1400.3600000000001,41,5,4,4,544,Champions,Neha Trivedi,Female,29,Nashik,REG-01,2021-01-29,Consumer
CUST-05871,2023-07-04,1,2378.55,899.9599999999999,1144,1,2,2,122,Lost Customers,Ira Menon,Female,27,Ujjain,REG-05,2021-09-27,Corporate
CUST-05872,2024-06-17,1,1139.05,414.79,795,2,2,1,221,Hibernating,Anand Shah,Male,36,Gurgaon,REG-02,2024-06-04,Consumer
CUST-05873,2026-06-20,2,4460.25,1416.0900000000001,62,5,4,4,544,Champions,Krishna Kumar,Male,37,Nashik,REG-01,2025-02-17,Small Business
CUST-05874,2026-01-06,2,2368.0,928.99,227,4,4,2,442,Potential Loyalists,Ishaan Pandey,Male,23,Coimbatore,REG-03,2025-01-21,Consumer
CUST-05875,2026-06-14,7,20274.35,7405.4800000000005,68,5,5,5,555,Champions,Shreya Malhotra,Female,47,Bhopal,REG-05,2024-01-02,Small Business
CUST-05876,2024-03-02,1,1435.1,536.88,902,1,2,1,121,Lost Customers,Abhishek Kulkarni,Male,23,Coimbatore,REG-03,2021-04-22,Consumer
CUST-05877,2024-11-04,1,2974.5,1442.77,655,2,2,3,223,At Risk,Sai Bhat,Male,18,Jaipur,REG-02,2022-07-28,Consumer
CUST-05878,2025-03-06,2,3484.4,1307.36,533,2,4,3,243,At Risk,Pari Rao,Other,38,Bhubaneswar,REG-04,2024-06-11,Consumer
CUST-05879,2023-09-04,1,4044.15,1928.1,1082,1,2,4,124,Can't Lose Them,Riya Shah,Female,25,Gurgaon,REG-02,2021-01-30,Consumer
CUST-05880,2024-08-08,1,1858.5,861.45,743,2,2,2,222,Hibernating,Atharv Trivedi,Male,37,Gurgaon,REG-02,2022-12-23,Consumer
CUST-05881,2025-10-30,2,3468.7,1058.4099999999999,295,3,4,3,343,Loyal Customers,Ira Shah,Female,18,Dibrugarh,REG-06,2023-01-03,Consumer
CUST-05882,2026-04-04,1,2827.0,1235.07,139,4,2,3,423,Potential Loyalists,Deepika Singh,Female,49,Visakhapatnam,REG-03,2025-07-20,Consumer
CUST-05883,2025-05-08,1,3117.2,1103.05,470,2,2,3,223,At Risk,Nikhil Iyer,Male,41,Ahmedabad,REG-01,2023-11-19,Consumer
CUST-05884,2025-11-06,4,8721.25,3489.92,288,3,5,5,355,Loyal Customers,Pranav Shah,Male,18,Bilaspur,REG-05,2023-08-01,Corporate
CUST-05885,2024-10-29,4,8722.9,3038.23,661,2,5,5,255,At Risk,Karan Trivedi,Male,18,Ludhiana,REG-02,2021-11-13,Consumer
CUST-05886,2023-09-27,1,2062.55,1009.74,1059,1,2,2,122,Lost Customers,Ira Choudhury,Female,52,Ludhiana,REG-02,2022-02-06,Corporate
CUST-05887,2023-11-13,1,1109.0,462.14,1012,1,2,1,121,Lost Customers,Aditi Bhat,Female,25,Vadodara,REG-01,2021-07-26,Consumer
CUST-05888,2025-01-07,1,1741.55,482.22,591,2,2,1,221,Hibernating,Advaith Kapoor,Male,24,Bilaspur,REG-05,2021-04-02,Consumer
CUST-05889,2026-04-02,1,718.5,275.44,141,4,2,1,421,Potential Loyalists,Avani Rao,Female,18,Gurgaon,REG-02,2026-02-10,Consumer
CUST-05890,2023-02-18,1,2076.0,845.8599999999999,1280,1,2,2,122,Lost Customers,Aadhya Bose,Female,30,Hyderabad,REG-03,2021-10-10,Consumer
CUST-05891,2021-08-01,1,2454.1,678.5799999999999,1846,1,2,2,122,Lost Customers,Atharv Bhat,Male,31,Ludhiana,REG-02,2020-12-24,Small Business
CUST-05892,2023-10-07,1,3606.5,1401.6599999999999,1049,1,2,3,123,At Risk,Pari Iyer,Female,41,Chennai,REG-03,2020-06-08,Consumer
CUST-05893,2026-06-12,1,3034.0,937.03,70,5,2,3,523,Potential Loyalists,Rahul Pillai,Male,18,Mysore,REG-03,2026-05-06,Corporate
CUST-05894,2026-08-17,1,2821.45,1048.78,4,5,2,3,523,Potential Loyalists,Anand Joshi,Male,18,Raipur,REG-05,2021-09-23,Consumer
CUST-05895,2025-01-07,1,3087.05,1508.37,591,2,2,3,223,At Risk,Advaith Iyer,Other,38,Vadodara,REG-01,2023-07-03,Consumer
CUST-05896,2025-06-07,2,6423.55,2470.13,440,3,4,5,345,Loyal Customers,Anushka Sharma,Female,45,Bangalore,REG-03,2025-01-23,Corporate
CUST-05897,2026-03-17,4,14978.8,5791.2,157,4,5,5,455,Champions,Manish Reddy,Male,18,Coimbatore,REG-03,2023-02-03,Consumer
CUST-05898,2025-11-11,1,2371.05,614.75,283,3,2,2,322,Hibernating,Manish Saxena,Male,45,Coimbatore,REG-03,2024-01-27,Consumer
CUST-05899,2024-06-29,1,2821.55,782.68,783,2,2,3,223,At Risk,Anika Aggarwal,Female,34,Kolkata,REG-04,2022-03-02,Consumer
CUST-05900,2025-03-10,1,2488.75,647.11,529,2,2,2,222,Hibernating,Vihaan Saxena,Male,46,Nagpur,REG-01,2023-11-16,Consumer
CUST-05901,2023-07-21,1,2388.2,994.04,1127,1,2,2,122,Lost Customers,Anand Bhat,Male,33,Vadodara,REG-01,2023-05-12,Corporate
CUST-05902,2025-11-22,1,2931.6,1166.56,272,3,2,3,323,Hibernating,Sneha Pillai,Female,18,Nashik,REG-01,2025-07-11,Consumer
CUST-05903,2021-07-17,1,978.5,441.73,1861,1,2,1,121,Lost Customers,Karan Sharma,Male,32,Jaipur,REG-02,2020-08-21,Consumer
CUST-05904,2025-07-02,1,1678.5,671.29,415,3,2,1,321,Hibernating,Ira Malhotra,Female,45,Nashik,REG-01,2024-12-14,Consumer
CUST-05905,2026-07-02,3,8597.65,3054.36,50,5,5,5,555,Champions,Anand Mishra,Male,24,Patna,REG-04,2021-11-15,Consumer
CUST-05906,2024-05-03,1,1327.0,656.72,840,1,2,1,121,Lost Customers,Aarav Menon,Male,29,Bangalore,REG-03,2023-04-12,Corporate
CUST-05907,2026-08-05,4,8111.85,3177.4300000000003,16,5,5,5,555,Champions,Kabir Das,Male,32,Dibrugarh,REG-06,2023-02-15,Consumer
CUST-05908,2024-09-03,4,8893.65,3449.72,717,2,5,5,255,At Risk,Riya Kulkarni,Female,18,Hyderabad,REG-03,2022-07-22,Consumer
CUST-05909,2026-07-21,3,7169.200000000001,2554.35,31,5,5,5,555,Champions,Simran Pandey,Female,52,Pune,REG-01,2026-03-28,Consumer
CUST-05910,2026-05-28,2,5757.2,2021.3300000000002,85,4,4,4,444,Champions,Vihaan Mishra,Male,24,Kochi,REG-03,2026-02-06,Small Business
CUST-05911,2026-06-23,1,2538.2,585.59,59,5,2,2,522,Potential Loyalists,Suresh Trivedi,Male,39,Hyderabad,REG-03,2024-11-24,Corporate
CUST-05912,2022-07-16,2,9074.25,3458.86,1497,1,4,5,145,Can't Lose Them,Saanvi Mehta,Female,33,Jaipur,REG-02,2021-08-03,Consumer
CUST-05913,2026-03-16,1,4876.9,1594.57,158,4,2,4,424,Potential Loyalists,Myra Kumar,Female,47,Coimbatore,REG-03,2025-06-03,Corporate
CUST-05914,2025-12-26,3,7400.45,2845.92,238,3,5,5,355,Loyal Customers,Meera Kulkarni,Female,38,Agartala,REG-06,2024-02-18,Corporate
CUST-05915,2023-10-11,1,2029.3,684.95,1045,1,2,2,122,Lost Customers,Reyansh Patel,Male,31,Imphal,REG-06,2022-12-20,Consumer
CUST-05916,2024-11-20,2,4862.35,1606.78,639,2,4,4,244,At Risk,Deepika Iyer,Female,24,Bhubaneswar,REG-04,2024-09-16,Corporate
CUST-05917,2024-11-27,1,1938.5,757.54,632,2,2,2,222,Hibernating,Kavya Choudhury,Female,42,Nashik,REG-01,2024-09-02,Consumer
CUST-05918,2023-10-18,1,3304.7999999999997,887.34,1038,1,2,3,123,At Risk,Vihaan Saxena,Male,18,Mumbai,REG-01,2020-11-25,Consumer
CUST-05919,2026-08-16,1,1438.0,581.78,5,5,2,1,521,Potential Loyalists,Diya Malhotra,Female,41,Mysore,REG-03,2026-04-08,Consumer
CUST-05920,2026-04-06,3,4996.95,1939.55,137,4,5,4,454,Champions,Sunita Deshmukh,Female,21,Mumbai,REG-01,2024-05-08,Consumer
CUST-05921,2025-08-05,1,2247.65,907.4000000000001,381,3,2,2,322,Hibernating,Shaurya Reddy,Male,47,Bangalore,REG-03,2025-02-22,Consumer
CUST-05922,2026-05-26,1,1766.5,612.65,87,4,2,1,421,Potential Loyalists,Saanvi Chopra,Female,35,Jabalpur,REG-05,2024-09-17,Small Business
CUST-05923,2026-06-13,1,3900.3,1381.14,69,5,2,4,524,Potential Loyalists,Manish Rao,Male,41,Gurgaon,REG-02,2025-12-31,Consumer
CUST-05924,2026-06-17,1,2823.55,900.88,65,5,2,3,523,Potential Loyalists,Ira Menon,Female,34,Nagpur,REG-01,2026-03-13,Consumer
CUST-05925,2025-08-25,3,9225.95,3354.21,361,3,5,5,355,Loyal Customers,Reyansh Patel,Male,18,Panaji,REG-01,2022-04-01,Consumer
CUST-05926,2025-09-02,1,2145.5,881.46,353,3,2,2,322,Hibernating,Anika Rao,Female,24,Bangalore,REG-03,2025-05-26,Consumer
CUST-05927,2024-02-25,2,4849.05,2257.3,908,1,4,4,144,Can't Lose Them,Meera Mehta,Female,41,Chandigarh,REG-02,2023-03-26,Consumer
CUST-05928,2024-06-11,1,4017.0,1995.31,801,2,2,4,224,At Risk,Rajesh Saxena,Male,35,Nagpur,REG-01,2023-06-12,Consumer
CUST-05929,2025-08-12,1,4473.2,1527.23,374,3,2,4,324,Hibernating,Tanvi Menon,Female,46,Hyderabad,REG-03,2023-05-13,Consumer
CUST-05930,2024-05-08,1,3379.05,915.9399999999999,835,2,2,3,223,At Risk,Saanvi Pillai,Female,38,Dibrugarh,REG-06,2021-12-30,Corporate
CUST-05931,2025-06-16,1,1322.6499999999999,516.41,431,3,2,1,321,Hibernating,Anand Patel,Male,23,Jabalpur,REG-05,2022-12-24,Consumer
CUST-05932,2024-12-30,1,3669.0,1506.32,599,2,2,4,224,At Risk,Shaurya Sharma,Male,25,Bangalore,REG-03,2024-01-04,Consumer
CUST-05933,2023-06-28,2,6672.15,2244.52,1150,1,4,5,145,Can't Lose Them,Ananya Joshi,Female,35,Pune,REG-01,2020-10-04,Small Business
CUST-05934,2026-06-04,1,4887.6,2214.79,78,5,2,4,524,Potential Loyalists,Rohan Mukherjee,Male,18,Delhi,REG-02,2025-10-06,Consumer
CUST-05935,2025-10-24,1,2067.0,690.2,301,3,2,2,322,Hibernating,Krishna Pandey,Male,52,Ranchi,REG-04,2025-03-26,Small Business
CUST-05936,2025-07-15,1,1577.0,597.5,402,3,2,1,321,Hibernating,Pranav Saxena,Male,38,Ludhiana,REG-02,2024-08-20,Corporate
CUST-05937,2025-09-19,1,2939.55,1265.81,336,3,2,3,323,Hibernating,Meera Chopra,Female,47,Vadodara,REG-01,2023-01-17,Consumer
CUST-05938,2026-04-05,1,1214.1,469.17,138,4,2,1,421,Potential Loyalists,Aditya Sharma,Male,18,Imphal,REG-06,2024-08-02,Consumer
CUST-05939,2026-08-10,1,5864.1,1929.1399999999999,11,5,2,5,525,Potential Loyalists,Ishaan Deshmukh,Male,47,Kanpur,REG-02,2024-06-25,Corporate
CUST-05940,2026-07-03,3,7793.05,2869.14,49,5,5,5,555,Champions,Meera Singh,Female,58,Visakhapatnam,REG-03,2025-10-17,Small Business
CUST-05941,2024-05-10,1,2126.55,1038.07,833,2,2,2,222,Hibernating,Vivaan Chopra,Male,19,Panaji,REG-01,2020-08-26,Corporate
CUST-05942,2026-04-23,4,9441.95,3441.17,120,4,5,5,455,Champions,Ananya Reddy,Female,42,Vadodara,REG-01,2025-03-12,Corporate
CUST-05943,2025-06-28,1,3209.1,1397.06,419,3,2,3,323,Hibernating,Ishaan Aggarwal,Male,34,Bangalore,REG-03,2025-02-07,Corporate
CUST-05944,2025-06-06,2,3351.6,1546.1,441,3,4,3,343,Loyal Customers,Simran Chopra,Female,18,Nashik,REG-01,2022-11-18,Corporate
CUST-05945,2025-07-01,1,2403.1,1042.3200000000002,416,3,2,2,322,Hibernating,Myra Gupta,Female,39,Asansol,REG-04,2023-09-27,Consumer
CUST-05946,2025-06-27,1,2346.0,1099.82,420,3,2,2,322,Hibernating,Riya Aggarwal,Female,43,Trivandrum,REG-03,2022-02-01,Consumer
CUST-05947,2025-12-23,1,872.1,366.18,241,3,2,1,321,Hibernating,Rahul Saxena,Male,27,Chennai,REG-03,2024-05-11,Corporate
CUST-05948,2022-11-20,1,1729.1,789.73,1370,1,2,1,121,Lost Customers,Karan Pandey,Male,46,Nagpur,REG-01,2021-10-12,Consumer
CUST-05949,2025-09-01,1,3098.05,1394.51,354,3,2,3,323,Hibernating,Pranav Mishra,Male,18,Bhopal,REG-05,2024-02-19,Consumer
CUST-05950,2025-12-21,1,3468.65,1306.71,243,3,2,3,323,Hibernating,Vihaan Deshmukh,Male,18,Visakhapatnam,REG-03,2025-05-20,Consumer
CUST-05951,2026-08-05,3,5592.55,2069.6,16,5,5,4,554,Champions,Aarohi Das,Female,35,Coimbatore,REG-03,2025-01-15,Consumer
CUST-05952,2024-10-29,1,1224.0,334.08,661,2,2,1,221,Hibernating,Priyanka Bose,Female,34,Visakhapatnam,REG-03,2023-06-16,Consumer
CUST-05953,2025-02-20,1,2386.5,1051.72,547,2,2,2,222,Hibernating,Preeti Singh,Female,26,Surat,REG-01,2020-08-15,Consumer
CUST-05954,2026-07-04,3,9007.65,3048.35,48,5,5,5,555,Champions,Pooja Bhat,Female,42,Ludhiana,REG-02,2025-06-27,Corporate
CUST-05955,2025-09-26,1,1771.2,716.94,329,3,2,2,322,Hibernating,Swati Bhat,Female,39,Surat,REG-01,2025-07-09,Consumer
CUST-05956,2025-11-05,2,2951.1,935.11,289,3,4,3,343,Loyal Customers,Kabir Choudhury,Male,43,Kanpur,REG-02,2022-05-26,Consumer
CUST-05957,2023-10-29,1,1917.5,628.17,1027,1,2,2,122,Lost Customers,Kabir Kumar,Male,32,Indore,REG-05,2020-07-21,Corporate
CUST-05958,2025-03-24,4,8052.0,2850.19,515,2,5,5,255,At Risk,Neha Aggarwal,Female,40,Jaipur,REG-02,2023-04-21,Consumer
CUST-05959,2025-09-20,3,8072.55,3188.46,335,3,5,5,355,Loyal Customers,Atharv Sharma,Male,29,Surat,REG-01,2022-11-03,Consumer
CUST-05960,2025-01-12,1,3365.65,1374.28,586,2,2,3,223,At Risk,Meera Malhotra,Female,56,Panaji,REG-01,2024-09-12,Consumer
CUST-05961,2026-08-11,1,2292.65,964.33,10,5,2,2,522,Potential Loyalists,Aadhya Nair,Female,25,Ahmedabad,REG-01,2026-05-31,Consumer
CUST-05962,2025-10-27,1,969.0,437.72,298,3,2,1,321,Hibernating,Gaurav Bose,Male,57,Noida,REG-02,2023-02-08,Consumer
CUST-05963,2025-09-15,1,2414.6,754.34,340,3,2,2,322,Hibernating,Shaurya Verma,Male,34,Hyderabad,REG-03,2022-11-05,Consumer
CUST-05964,2026-07-23,2,3847.55,1736.57,29,5,4,4,544,Champions,Rahul Mukherjee,Male,18,Visakhapatnam,REG-03,2026-06-16,Consumer
CUST-05965,2025-11-29,1,3464.1499999999996,1263.24,265,3,2,3,323,Hibernating,Abhishek Kapoor,Male,49,Kolkata,REG-04,2024-07-03,Consumer
CUST-05966,2021-02-12,1,4476.25,1417.49,2016,1,2,4,124,Can't Lose Them,Anushka Reddy,Female,35,Delhi,REG-02,2020-09-16,Consumer
CUST-05967,2024-02-11,2,4560.55,1491.74,922,1,4,4,144,Can't Lose Them,Vivaan Iyer,Male,43,Chandigarh,REG-02,2023-07-28,Consumer
CUST-05968,2025-07-28,1,2853.75,1131.72,389,3,2,3,323,Hibernating,Atharv Malhotra,Male,47,Kolkata,REG-04,2024-02-06,Consumer
